customer_id,customer_name,email,join_date
914,Customer_912,customer46@example.com,2022-01-16
233,Customer_866,customer469@example.com,2022-01-31
368,Customer_653,customer482@example.com,2022-01-25
792,Customer_518,customer1000@example.com,2022-01-21
335,Customer_697,customer146@example.com,2022-01-12
299,Customer_366,customer419@example.com,2022-01-10
497,Customer_809,customer231@example.com,2022-01-10
576,Customer_84,customer903@example.com,2022-01-28
893,Customer_288,customer677@example.com,2022-01-22
900,Customer_372,customer211@example.com,2022-01-16
785,Customer_25,customer872@example.com,2022-01-02
912,Customer_269,customer358@example.com,2022-01-07
580,Customer_673,customer557@example.com,2022-01-22
157,Customer_200,customer971@example.com,2022-01-27
682,Customer_179,customer371@example.com,2022-01-14
455,Customer_340,customer393@example.com,2022-01-15
741,Customer_511,customer310@example.com,2022-01-19
747,Customer_690,customer505@example.com,2022-01-01
708,Customer_187,customer805@example.com,2022-01-19
356,Customer_62,customer502@example.com,2022-01-11
932,Customer_984,customer846@example.com,2022-01-14
146,Customer_406,customer181@example.com,2022-01-21
351,Customer_486,customer823@example.com,2022-01-10
292,Customer_768,customer625@example.com,2022-01-10
375,Customer_575,customer296@example.com,2022-01-01
833,Customer_54,customer78@example.com,2022-01-14
68,Customer_414,customer652@example.com,2022-01-21
754,Customer_621,customer641@example.com,2022-01-22
576,Customer_753,customer471@example.com,2022-01-09
482,Customer_14,customer886@example.com,2022-01-08
333,Customer_986,customer88@example.com,2022-01-12
370,Customer_567,customer389@example.com,2022-01-13
154,Customer_875,customer785@example.com,2022-01-02
787,Customer_870,customer874@example.com,2022-01-16
443,Customer_746,customer354@example.com,2022-01-06
929,Customer_896,customer101@example.com,2022-01-26
15,Customer_741,customer374@example.com,2022-01-09
516,Customer_513,customer942@example.com,2022-01-10
625,Customer_680,customer719@example.com,2022-01-19
595,Customer_516,customer408@example.com,2022-01-02
345,Customer_201,customer251@example.com,2022-01-28
396,Customer_798,customer283@example.com,2022-01-19
885,Customer_156,customer672@example.com,2022-01-18
528,Customer_698,customer902@example.com,2022-01-15
474,Customer_765,customer212@example.com,2022-01-21
39,Customer_58,customer163@example.com,2022-01-29
132,Customer_566,customer832@example.com,2022-01-19
745,Customer_894,customer632@example.com,2022-01-24
918,Customer_603,customer194@example.com,2022-01-17
946,Customer_981,customer657@example.com,2022-01-26
334,Customer_298,customer449@example.com,2022-01-22
704,Customer_519,customer518@example.com,2022-01-05
339,Customer_642,customer822@example.com,2022-01-18
101,Customer_222,customer27@example.com,2022-01-27
332,Customer_311,customer472@example.com,2022-01-26
444,Customer_700,customer76@example.com,2022-01-01
498,Customer_173,customer106@example.com,2022-01-03
481,Customer_369,customer932@example.com,2022-01-04
368,Customer_434,customer22@example.com,2022-01-27
476,Customer_987,customer397@example.com,2022-01-30
539,Customer_910,customer373@example.com,2022-01-15
685,Customer_564,customer323@example.com,2022-01-25
742,Customer_36,customer207@example.com,2022-01-04
245,Customer_451,customer733@example.com,2022-01-19
248,Customer_490,customer244@example.com,2022-01-05
722,Customer_44,customer30@example.com,2022-01-29
112,Customer_352,customer413@example.com,2022-01-25
296,Customer_973,customer972@example.com,2022-01-16
961,Customer_102,customer153@example.com,2022-01-30
851,Customer_602,customer317@example.com,2022-01-25
495,Customer_412,customer84@example.com,2022-01-07
791,Customer_422,customer409@example.com,2022-01-25
819,Customer_105,customer183@example.com,2022-01-08
802,Customer_364,customer571@example.com,2022-01-27
684,Customer_575,customer383@example.com,2022-01-24
135,Customer_239,customer194@example.com,2022-01-23
685,Customer_921,customer785@example.com,2022-01-04
222,Customer_909,customer826@example.com,2022-01-21
383,Customer_68,customer25@example.com,2022-01-22
828,Customer_539,customer508@example.com,2022-01-27
10,Customer_479,customer627@example.com,2022-01-05
52,Customer_301,customer852@example.com,2022-01-21
564,Customer_65,customer270@example.com,2022-01-23
182,Customer_88,customer607@example.com,2022-01-02
201,Customer_677,customer201@example.com,2022-01-02
940,Customer_840,customer162@example.com,2022-01-06
179,Customer_965,customer669@example.com,2022-01-09
474,Customer_898,customer164@example.com,2022-01-13
412,Customer_294,customer884@example.com,2022-01-31
25,Customer_104,customer993@example.com,2022-01-01
961,Customer_4,customer546@example.com,2022-01-23
936,Customer_930,customer488@example.com,2022-01-25
765,Customer_153,customer713@example.com,2022-01-30
543,Customer_687,customer714@example.com,2022-01-20
621,Customer_812,customer956@example.com,2022-01-13
924,Customer_91,customer768@example.com,2022-01-15
944,Customer_609,customer668@example.com,2022-01-26
450,Customer_848,customer800@example.com,2022-01-20
924,Customer_583,customer875@example.com,2022-01-15
871,Customer_433,customer46@example.com,2022-01-27
392,Customer_389,customer613@example.com,2022-01-26
420,Customer_939,customer37@example.com,2022-01-21
408,Customer_330,customer951@example.com,2022-01-05
781,Customer_949,customer156@example.com,2022-01-19
878,Customer_728,customer356@example.com,2022-01-22
570,Customer_778,customer602@example.com,2022-01-16
159,Customer_885,customer562@example.com,2022-01-31
722,Customer_285,customer781@example.com,2022-01-22
695,Customer_731,customer906@example.com,2022-01-13
390,Customer_478,customer965@example.com,2022-01-27
265,Customer_601,customer410@example.com,2022-01-07
877,Customer_864,customer379@example.com,2022-01-27
287,Customer_118,customer545@example.com,2022-01-20
597,Customer_276,customer279@example.com,2022-01-07
357,Customer_72,customer942@example.com,2022-01-07
456,Customer_44,customer812@example.com,2022-01-17
102,Customer_162,customer289@example.com,2022-01-03
343,Customer_471,customer927@example.com,2022-01-08
5,Customer_805,customer947@example.com,2022-01-02
610,Customer_419,customer520@example.com,2022-01-21
916,Customer_332,customer553@example.com,2022-01-10
224,Customer_51,customer502@example.com,2022-01-15
303,Customer_374,customer61@example.com,2022-01-22
3,Customer_485,customer653@example.com,2022-01-22
870,Customer_256,customer883@example.com,2022-01-25
163,Customer_171,customer513@example.com,2022-01-07
617,Customer_884,customer991@example.com,2022-01-22
129,Customer_327,customer232@example.com,2022-01-24
501,Customer_943,customer277@example.com,2022-01-30
592,Customer_113,customer41@example.com,2022-01-17
172,Customer_859,customer180@example.com,2022-01-08
687,Customer_766,customer140@example.com,2022-01-02
478,Customer_167,customer73@example.com,2022-01-15
720,Customer_972,customer108@example.com,2022-01-20
540,Customer_890,customer846@example.com,2022-01-17
801,Customer_828,customer629@example.com,2022-01-22
780,Customer_17,customer37@example.com,2022-01-02
173,Customer_160,customer938@example.com,2022-01-04
36,Customer_874,customer230@example.com,2022-01-30
903,Customer_971,customer598@example.com,2022-01-01
632,Customer_198,customer719@example.com,2022-01-02
224,Customer_142,customer806@example.com,2022-01-26
966,Customer_114,customer7@example.com,2022-01-27
732,Customer_798,customer234@example.com,2022-01-21
905,Customer_436,customer638@example.com,2022-01-07
556,Customer_30,customer219@example.com,2022-01-27
774,Customer_275,customer856@example.com,2022-01-12
163,Customer_340,customer268@example.com,2022-01-23
332,Customer_321,customer705@example.com,2022-01-05
534,Customer_459,customer129@example.com,2022-01-03
323,Customer_555,customer819@example.com,2022-01-04
842,Customer_58,customer172@example.com,2022-01-23
834,Customer_416,customer286@example.com,2022-01-14
900,Customer_158,customer458@example.com,2022-01-17
579,Customer_921,customer140@example.com,2022-01-02
702,Customer_318,customer333@example.com,2022-01-12
683,Customer_243,customer648@example.com,2022-01-04
170,Customer_189,customer11@example.com,2022-01-15
625,Customer_651,customer63@example.com,2022-01-28
180,Customer_710,customer118@example.com,2022-01-03
724,Customer_707,customer645@example.com,2022-01-29
531,Customer_834,customer995@example.com,2022-01-22
8,Customer_142,customer880@example.com,2022-01-24
403,Customer_123,customer329@example.com,2022-01-06
222,Customer_704,customer513@example.com,2022-01-23
773,Customer_464,customer867@example.com,2022-01-19
593,Customer_533,customer497@example.com,2022-01-18
689,Customer_139,customer214@example.com,2022-01-07
876,Customer_62,customer806@example.com,2022-01-29
950,Customer_628,customer206@example.com,2022-01-12
877,Customer_895,customer189@example.com,2022-01-05
700,Customer_58,customer798@example.com,2022-01-09
136,Customer_547,customer798@example.com,2022-01-30
71,Customer_919,customer301@example.com,2022-01-17
392,Customer_203,customer413@example.com,2022-01-15
165,Customer_932,customer833@example.com,2022-01-04
569,Customer_548,customer901@example.com,2022-01-19
713,Customer_897,customer754@example.com,2022-01-14
65,Customer_128,customer176@example.com,2022-01-05
585,Customer_226,customer950@example.com,2022-01-04
992,Customer_544,customer65@example.com,2022-01-18
891,Customer_88,customer496@example.com,2022-01-03
789,Customer_895,customer507@example.com,2022-01-04
718,Customer_629,customer961@example.com,2022-01-28
658,Customer_450,customer757@example.com,2022-01-07
277,Customer_912,customer575@example.com,2022-01-18
501,Customer_315,customer313@example.com,2022-01-22
56,Customer_205,customer2@example.com,2022-01-10
928,Customer_254,customer324@example.com,2022-01-22
655,Customer_883,customer721@example.com,2022-01-23
851,Customer_29,customer73@example.com,2022-01-26
121,Customer_399,customer962@example.com,2022-01-13
423,Customer_972,customer183@example.com,2022-01-25
634,Customer_351,customer57@example.com,2022-01-14
208,Customer_865,customer473@example.com,2022-01-11
838,Customer_553,customer58@example.com,2022-01-16
772,Customer_883,customer479@example.com,2022-01-12
235,Customer_959,customer223@example.com,2022-01-09
395,Customer_983,customer841@example.com,2022-01-04
787,Customer_849,customer460@example.com,2022-01-29
628,Customer_920,customer64@example.com,2022-01-31
108,Customer_28,customer521@example.com,2022-01-16
574,Customer_815,customer282@example.com,2022-01-23
359,Customer_442,customer103@example.com,2022-01-29
953,Customer_499,customer864@example.com,2022-01-27
192,Customer_504,customer456@example.com,2022-01-17
259,Customer_96,customer625@example.com,2022-01-15
915,Customer_563,customer242@example.com,2022-01-08
622,Customer_732,customer739@example.com,2022-01-23
742,Customer_66,customer345@example.com,2022-01-11
521,Customer_389,customer519@example.com,2022-01-21
362,Customer_779,customer695@example.com,2022-01-08
301,Customer_698,customer366@example.com,2022-01-12
138,Customer_499,customer603@example.com,2022-01-19
599,Customer_953,customer813@example.com,2022-01-06
933,Customer_747,customer614@example.com,2022-01-13
288,Customer_425,customer359@example.com,2022-01-16
187,Customer_304,customer261@example.com,2022-01-17
182,Customer_744,customer818@example.com,2022-01-24
404,Customer_682,customer605@example.com,2022-01-21
718,Customer_759,customer535@example.com,2022-01-28
950,Customer_249,customer106@example.com,2022-01-31
710,Customer_972,customer776@example.com,2022-01-21
831,Customer_257,customer836@example.com,2022-01-01
935,Customer_475,customer690@example.com,2022-01-19
620,Customer_65,customer10@example.com,2022-01-23
418,Customer_76,customer883@example.com,2022-01-15
250,Customer_663,customer43@example.com,2022-01-24
29,Customer_522,customer558@example.com,2022-01-13
486,Customer_145,customer961@example.com,2022-01-19
855,Customer_868,customer32@example.com,2022-01-24
53,Customer_1000,customer629@example.com,2022-01-15
661,Customer_505,customer472@example.com,2022-01-13
543,Customer_678,customer934@example.com,2022-01-17
505,Customer_122,customer463@example.com,2022-01-03
550,Customer_839,customer689@example.com,2022-01-02
519,Customer_231,customer641@example.com,2022-01-17
893,Customer_370,customer502@example.com,2022-01-11
705,Customer_82,customer1000@example.com,2022-01-19
599,Customer_537,customer848@example.com,2022-01-29
155,Customer_765,customer806@example.com,2022-01-15
94,Customer_337,customer53@example.com,2022-01-05
46,Customer_316,customer562@example.com,2022-01-04
29,Customer_147,customer573@example.com,2022-01-10
11,Customer_600,customer120@example.com,2022-01-24
737,Customer_916,customer57@example.com,2022-01-12
173,Customer_848,customer670@example.com,2022-01-12
360,Customer_330,customer424@example.com,2022-01-21
936,Customer_393,customer497@example.com,2022-01-25
953,Customer_449,customer72@example.com,2022-01-08
622,Customer_276,customer282@example.com,2022-01-18
230,Customer_69,customer56@example.com,2022-01-17
308,Customer_402,customer612@example.com,2022-01-24
634,Customer_553,customer163@example.com,2022-01-20
23,Customer_992,customer784@example.com,2022-01-21
550,Customer_948,customer668@example.com,2022-01-14
862,Customer_892,customer68@example.com,2022-01-23
459,Customer_372,customer579@example.com,2022-01-15
818,Customer_280,customer255@example.com,2022-01-01
227,Customer_749,customer522@example.com,2022-01-09
743,Customer_99,customer982@example.com,2022-01-29
45,Customer_812,customer326@example.com,2022-01-14
358,Customer_678,customer594@example.com,2022-01-10
771,Customer_35,customer985@example.com,2022-01-19
653,Customer_630,customer294@example.com,2022-01-08
588,Customer_963,customer414@example.com,2022-01-30
184,Customer_173,customer37@example.com,2022-01-14
13,Customer_8,customer707@example.com,2022-01-02
436,Customer_263,customer174@example.com,2022-01-29
687,Customer_706,customer259@example.com,2022-01-14
449,Customer_869,customer409@example.com,2022-01-28
455,Customer_513,customer28@example.com,2022-01-06
906,Customer_470,customer472@example.com,2022-01-22
534,Customer_75,customer755@example.com,2022-01-07
25,Customer_797,customer139@example.com,2022-01-20
73,Customer_928,customer344@example.com,2022-01-01
709,Customer_643,customer768@example.com,2022-01-09
557,Customer_165,customer109@example.com,2022-01-02
328,Customer_390,customer824@example.com,2022-01-17
406,Customer_486,customer209@example.com,2022-01-06
268,Customer_531,customer64@example.com,2022-01-18
128,Customer_526,customer186@example.com,2022-01-23
725,Customer_587,customer174@example.com,2022-01-21
148,Customer_808,customer322@example.com,2022-01-13
833,Customer_481,customer996@example.com,2022-01-21
53,Customer_101,customer67@example.com,2022-01-06
462,Customer_277,customer408@example.com,2022-01-20
221,Customer_766,customer289@example.com,2022-01-18
407,Customer_929,customer509@example.com,2022-01-15
49,Customer_692,customer41@example.com,2022-01-29
105,Customer_41,customer544@example.com,2022-01-07
23,Customer_713,customer706@example.com,2022-01-03
568,Customer_544,customer609@example.com,2022-01-29
512,Customer_317,customer694@example.com,2022-01-29
814,Customer_908,customer658@example.com,2022-01-07
99,Customer_91,customer122@example.com,2022-01-03
984,Customer_623,customer646@example.com,2022-01-09
785,Customer_432,customer547@example.com,2022-01-22
516,Customer_895,customer986@example.com,2022-01-23
247,Customer_436,customer67@example.com,2022-01-06
525,Customer_776,customer823@example.com,2022-01-13
522,Customer_182,customer458@example.com,2022-01-08
80,Customer_992,customer683@example.com,2022-01-15
165,Customer_596,customer938@example.com,2022-01-04
734,Customer_565,customer114@example.com,2022-01-26
164,Customer_593,customer8@example.com,2022-01-31
544,Customer_991,customer865@example.com,2022-01-27
331,Customer_616,customer708@example.com,2022-01-12
474,Customer_331,customer275@example.com,2022-01-29
699,Customer_388,customer143@example.com,2022-01-05
10,Customer_72,customer777@example.com,2022-01-29
892,Customer_474,customer371@example.com,2022-01-01
224,Customer_705,customer555@example.com,2022-01-13
861,Customer_183,customer188@example.com,2022-01-27
578,Customer_453,customer23@example.com,2022-01-31
626,Customer_383,customer130@example.com,2022-01-23
599,Customer_322,customer894@example.com,2022-01-24
462,Customer_781,customer758@example.com,2022-01-31
573,Customer_602,customer301@example.com,2022-01-05
289,Customer_787,customer10@example.com,2022-01-02
53,Customer_208,customer928@example.com,2022-01-07
105,Customer_303,customer894@example.com,2022-01-27
19,Customer_142,customer268@example.com,2022-01-25
45,Customer_962,customer53@example.com,2022-01-27
200,Customer_970,customer22@example.com,2022-01-11
201,Customer_641,customer208@example.com,2022-01-05
979,Customer_556,customer77@example.com,2022-01-16
694,Customer_602,customer901@example.com,2022-01-30
414,Customer_987,customer659@example.com,2022-01-23
869,Customer_988,customer909@example.com,2022-01-14
525,Customer_112,customer811@example.com,2022-01-17
554,Customer_713,customer959@example.com,2022-01-08
93,Customer_989,customer433@example.com,2022-01-22
784,Customer_455,customer50@example.com,2022-01-07
523,Customer_698,customer11@example.com,2022-01-07
960,Customer_737,customer262@example.com,2022-01-24
828,Customer_914,customer50@example.com,2022-01-08
164,Customer_759,customer645@example.com,2022-01-30
585,Customer_684,customer407@example.com,2022-01-05
916,Customer_881,customer13@example.com,2022-01-02
167,Customer_28,customer805@example.com,2022-01-24
338,Customer_377,customer303@example.com,2022-01-05
579,Customer_408,customer189@example.com,2022-01-27
113,Customer_7,customer706@example.com,2022-01-30
6,Customer_335,customer840@example.com,2022-01-16
224,Customer_434,customer119@example.com,2022-01-04
982,Customer_471,customer463@example.com,2022-01-09
499,Customer_970,customer72@example.com,2022-01-01
730,Customer_398,customer802@example.com,2022-01-24
957,Customer_625,customer613@example.com,2022-01-31
677,Customer_447,customer659@example.com,2022-01-02
691,Customer_887,customer167@example.com,2022-01-20
465,Customer_808,customer645@example.com,2022-01-10
369,Customer_810,customer452@example.com,2022-01-30
775,Customer_373,customer541@example.com,2022-01-11
523,Customer_974,customer306@example.com,2022-01-06
651,Customer_180,customer742@example.com,2022-01-02
400,Customer_501,customer331@example.com,2022-01-05
817,Customer_221,customer526@example.com,2022-01-27
889,Customer_532,customer809@example.com,2022-01-10
504,Customer_817,customer349@example.com,2022-01-07
640,Customer_696,customer505@example.com,2022-01-05
649,Customer_532,customer919@example.com,2022-01-11
113,Customer_286,customer639@example.com,2022-01-11
896,Customer_457,customer911@example.com,2022-01-31
351,Customer_880,customer742@example.com,2022-01-02
872,Customer_157,customer940@example.com,2022-01-03
269,Customer_843,customer915@example.com,2022-01-11
647,Customer_993,customer388@example.com,2022-01-17
318,Customer_87,customer982@example.com,2022-01-20
438,Customer_457,customer594@example.com,2022-01-19
83,Customer_133,customer65@example.com,2022-01-18
308,Customer_420,customer694@example.com,2022-01-17
703,Customer_287,customer101@example.com,2022-01-03
551,Customer_78,customer84@example.com,2022-01-25
593,Customer_516,customer841@example.com,2022-01-22
132,Customer_695,customer507@example.com,2022-01-21
430,Customer_135,customer870@example.com,2022-01-21
954,Customer_892,customer770@example.com,2022-01-27
303,Customer_125,customer233@example.com,2022-01-10
770,Customer_378,customer26@example.com,2022-01-24
43,Customer_765,customer873@example.com,2022-01-26
22,Customer_731,customer782@example.com,2022-01-17
310,Customer_101,customer461@example.com,2022-01-05
424,Customer_772,customer295@example.com,2022-01-20
910,Customer_231,customer958@example.com,2022-01-12
852,Customer_231,customer618@example.com,2022-01-27
296,Customer_974,customer469@example.com,2022-01-12
487,Customer_661,customer108@example.com,2022-01-18
572,Customer_168,customer478@example.com,2022-01-23
94,Customer_505,customer211@example.com,2022-01-29
984,Customer_156,customer872@example.com,2022-01-23
684,Customer_302,customer411@example.com,2022-01-17
379,Customer_498,customer65@example.com,2022-01-07
221,Customer_733,customer471@example.com,2022-01-28
90,Customer_709,customer762@example.com,2022-01-22
430,Customer_2,customer845@example.com,2022-01-21
